check,file,status,value,detail
missing values by column,validation/Key_Bank/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::MCC,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::Account_Type,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::Max_Overdraft,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::account_kind,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::hist_sent_count,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::hist_sent_amount_sum,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::hist_recv_count,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::hist_recv_amount_sum,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::hist_out_degree,PASS,0,
missing values by column,validation/Key_Bank/node_features.csv.gz::hist_in_degree,PASS,0,
column dtype,validation/Key_Bank/node_features.csv.gz::node_id,PASS,int64,
column dtype,validation/Key_Bank/node_features.csv.gz::Account_Country,PASS,str,
column dtype,validation/Key_Bank/node_features.csv.gz::Account_Currency,PASS,str,
column dtype,validation/Key_Bank/node_features.csv.gz::Entity_Type,PASS,str,
column dtype,validation/Key_Bank/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::MCC,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::Account_Type,PASS,str,
column dtype,validation/Key_Bank/node_features.csv.gz::Max_Overdraft,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::account_kind,PASS,str,
column dtype,validation/Key_Bank/node_features.csv.gz::hist_sent_count,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::hist_sent_amount_sum,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::hist_recv_count,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::hist_recv_amount_sum,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::hist_out_degree,PASS,float64,
column dtype,validation/Key_Bank/node_features.csv.gz::hist_in_degree,PASS,float64,
duplicate txn_id values,validation/Key_Bank/transactions.csv.gz,PASS,0,
duplicate txn_id values,validation/Key_Bank/ground_truth.csv.gz,PASS,0,
invalid or unparseable timestamps,validation/Key_Bank/ground_truth.csv.gz,PASS,0,
timestamps outside expected period,validation/Key_Bank/ground_truth.csv.gz,PASS,0,
zero amounts,validation/Key_Bank/transactions.csv.gz,PASS,0,
negative amounts,validation/Key_Bank/transactions.csv.gz,PASS,0,
extreme amount max,validation/Key_Bank/transactions.csv.gz,PASS,8626566.37,
invalid labels,validation/Key_Bank/ground_truth.csv.gz,PASS,0,
class imbalance,validation/Key_Bank/ground_truth.csv.gz,WARNING,"{""0"": 11397, ""1"": 21}",fraud_rate=0.001839
unique source accounts,validation/Key_Bank/transactions.csv.gz,PASS,1980,
unique destination accounts,validation/Key_Bank/transactions.csv.gz,PASS,2841,
unknown account references,validation/Key_Bank,PASS,0,
invalid bank values,validation/Key_Bank/transactions.csv.gz,PASS,1,
inconsistent currencies,validation/Key_Bank/transactions.csv.gz,PASS,USD,
constant columns,validation/Key_Bank/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,validation/Key_Bank/transactions.csv.gz::currency,WARNING,1,
constant columns,validation/Key_Bank/transactions.csv.gz::Receiving_Currency,WARNING,1,
constant columns,validation/Key_Bank/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,validation/Key_Bank/transactions.csv.gz::Is_All_Cash,WARNING,1,
graph nodes missing from node maps,validation/Key_Bank/edge_list.csv.gz,PASS,0,
duplicate graph edges,validation/Key_Bank/edge_list.csv.gz,PASS,0,
disconnected or isolated nodes,validation/Key_Bank,PASS,0,
graph endpoint node features,validation/Key_Bank,PASS,4756,
transactions match labels,validation/Key_Bank,PASS,0,
core file exists,testing/JPMorgan_Chase/transactions.csv.gz,PASS,True,
core file exists,testing/JPMorgan_Chase/ground_truth.csv.gz,PASS,True,
core file exists,testing/JPMorgan_Chase/edge_list.csv.gz,PASS,True,
core file exists,testing/JPMorgan_Chase/node_map.csv.gz,PASS,True,
core file exists,testing/JPMorgan_Chase/node_features.csv.gz,PASS,True,
row count,testing/JPMorgan_Chase/transactions.csv.gz,PASS,62302,
duplicate rows,testing/JPMorgan_Chase/transactions.csv.gz,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::txn_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::timestamp,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Transaction_Date,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Transaction_Time,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::src_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::dst_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::src_bank_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::dst_bank_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Transaction_Day_of_Week,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::amount,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::currency,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::payment_format,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::From_Initial_Balance,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::To_Initial_Balance,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Sufficient_Funds,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Overdraft_Okay,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Is_All_Cash,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::Is_Hold,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::transaction_type_model_safe,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::src_prev_txn_count,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::src_prev_amount_sum,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::src_prev_amount_mean,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::dst_prev_txn_count,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::dst_prev_amount_sum,PASS,0,
missing values by column,testing/JPMorgan_Chase/transactions.csv.gz::dst_prev_amount_mean,PASS,0,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::txn_id,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::timestamp,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Transaction_Date,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Transaction_Time,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::src_id,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::dst_id,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::src_bank_id,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::dst_bank_id,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Transaction_Day_of_Week,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::amount,PASS,float64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::currency,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::payment_format,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::From_Initial_Balance,PASS,float64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::To_Initial_Balance,PASS,float64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Sufficient_Funds,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Overdraft_Okay,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Is_All_Cash,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::Is_Hold,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::transaction_type_model_safe,PASS,str,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::src_prev_txn_count,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::src_prev_amount_sum,PASS,float64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::src_prev_amount_mean,PASS,float64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::dst_prev_txn_count,PASS,int64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::dst_prev_amount_sum,PASS,float64,
column dtype,testing/JPMorgan_Chase/transactions.csv.gz::dst_prev_amount_mean,PASS,float64,
row count,testing/JPMorgan_Chase/ground_truth.csv.gz,PASS,62302,
duplicate rows,testing/JPMorgan_Chase/ground_truth.csv.gz,PASS,0,
missing values by column,testing/JPMorgan_Chase/ground_truth.csv.gz::txn_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/ground_truth.csv.gz::timestamp,PASS,0,
missing values by column,testing/JPMorgan_Chase/ground_truth.csv.gz::split,PASS,0,
missing values by column,testing/JPMorgan_Chase/ground_truth.csv.gz::y,PASS,0,
column dtype,testing/JPMorgan_Chase/ground_truth.csv.gz::txn_id,PASS,int64,
column dtype,testing/JPMorgan_Chase/ground_truth.csv.gz::timestamp,PASS,str,
column dtype,testing/JPMorgan_Chase/ground_truth.csv.gz::split,PASS,str,
column dtype,testing/JPMorgan_Chase/ground_truth.csv.gz::y,PASS,int64,
row count,testing/JPMorgan_Chase/edge_list.csv.gz,PASS,62302,
duplicate rows,testing/JPMorgan_Chase/edge_list.csv.gz,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::txn_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::src_node,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::dst_node,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::timestamp,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::amount,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::currency,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::payment_format,PASS,0,
missing values by column,testing/JPMorgan_Chase/edge_list.csv.gz::transaction_type_model_safe,PASS,0,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::txn_id,PASS,int64,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::src_node,PASS,int64,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::dst_node,PASS,int64,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::timestamp,PASS,str,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::amount,PASS,float64,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::currency,PASS,str,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::payment_format,PASS,str,
column dtype,testing/JPMorgan_Chase/edge_list.csv.gz::transaction_type_model_safe,PASS,str,
row count,testing/JPMorgan_Chase/node_map.csv.gz,PASS,23124,
duplicate rows,testing/JPMorgan_Chase/node_map.csv.gz,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_map.csv.gz::account_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_map.csv.gz::node_id,PASS,0,
column dtype,testing/JPMorgan_Chase/node_map.csv.gz::account_id,PASS,int64,
column dtype,testing/JPMorgan_Chase/node_map.csv.gz::node_id,PASS,int64,
row count,testing/JPMorgan_Chase/node_features.csv.gz,PASS,23124,
duplicate rows,testing/JPMorgan_Chase/node_features.csv.gz,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::node_id,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::Account_Country,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::Account_Currency,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::Entity_Type,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::MCC,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::Account_Type,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::Max_Overdraft,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::account_kind,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::hist_sent_count,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::hist_sent_amount_sum,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::hist_recv_count,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::hist_recv_amount_sum,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::hist_out_degree,PASS,0,
missing values by column,testing/JPMorgan_Chase/node_features.csv.gz::hist_in_degree,PASS,0,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::node_id,PASS,int64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::Account_Country,PASS,str,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::Account_Currency,PASS,str,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::Entity_Type,PASS,str,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::MCC,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::Account_Type,PASS,str,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::Max_Overdraft,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::account_kind,PASS,str,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::hist_sent_count,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::hist_sent_amount_sum,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::hist_recv_count,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::hist_recv_amount_sum,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::hist_out_degree,PASS,float64,
column dtype,testing/JPMorgan_Chase/node_features.csv.gz::hist_in_degree,PASS,float64,
duplicate txn_id values,testing/JPMorgan_Chase/transactions.csv.gz,PASS,0,
duplicate txn_id values,testing/JPMorgan_Chase/ground_truth.csv.gz,PASS,0,
invalid or unparseable timestamps,testing/JPMorgan_Chase/ground_truth.csv.gz,PASS,0,
timestamps outside expected period,testing/JPMorgan_Chase/ground_truth.csv.gz,PASS,0,
zero amounts,testing/JPMorgan_Chase/transactions.csv.gz,PASS,0,
negative amounts,testing/JPMorgan_Chase/transactions.csv.gz,PASS,0,
extreme amount max,testing/JPMorgan_Chase/transactions.csv.gz,PASS,13141923.27,
invalid labels,testing/JPMorgan_Chase/ground_truth.csv.gz,PASS,0,
class imbalance,testing/JPMorgan_Chase/ground_truth.csv.gz,WARNING,"{""0"": 62283, ""1"": 19}",fraud_rate=0.000305
unique source accounts,testing/JPMorgan_Chase/transactions.csv.gz,PASS,7969,
unique destination accounts,testing/JPMorgan_Chase/transactions.csv.gz,PASS,16401,
unknown account references,testing/JPMorgan_Chase,PASS,0,
invalid bank values,testing/JPMorgan_Chase/transactions.csv.gz,PASS,1,
inconsistent currencies,testing/JPMorgan_Chase/transactions.csv.gz,WARNING,"CNY,EUR,GBP,JPY,KRW,USD",
constant columns,testing/JPMorgan_Chase/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,testing/JPMorgan_Chase/transactions.csv.gz::Sufficient_Funds,WARNING,1,
constant columns,testing/JPMorgan_Chase/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,testing/JPMorgan_Chase/transactions.csv.gz::Is_All_Cash,WARNING,1,
